Ed King East Inside,7/25/2022,3,Claire Attridge,P7251856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,Blurry
Ed King East Inside,7/25/2022,3,Claire Attridge,P7251857,50.45,37.84,46,48,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Ed King East Inside,7/25/2022,3,Claire Attridge,P7251858,48.94,36.7,44,48,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Ed King East Inside,7/25/2022,3,Claire Attridge,P7251859,48,36,42,48,0,16,1,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,4,0,0,0,0,0,48,0,0,0,
Ed King East Inside,7/25/2022,3,Claire Attridge,P7251860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,Blurry
Ed King East Inside,7/25/2022,3,Claire Attridge,P7251861,50.41,37.81,44,48,0,17,0,0,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Ed King East Inside,7/25/2022,3,Claire Attridge,P7251862,50.04,37.53,46,48,0,20,0,0,9,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,48,0,0,0,
Ed King East Inside,7/25/2022,3,Claire Attridge,P7251863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,Blurry
Ed King East Inside,7/25/2022,3,Claire Attridge,P7251864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,Blurry
Ed King East Inside,7/25/2022,3,Claire Attridge,P7251865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,Blurry
Ed King East Inside,7/25/2022,3,Claire Attridge,P7251866,48.36,36.27,42,48,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Ed King East Inside,7/25/2022,3,Claire Attridge,P7251867,45.93,34.45,40,48,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,48,0,0,0,
Ed King East Inside,7/25/2022,3,Claire Attridge,P7251868,45.11,33.83,38,48,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Ed King East Inside,7/25/2022,3,Claire Attridge,P7251869,45.2,33.9,38,48,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Ed King East Inside,7/25/2022,3,Claire Attridge,P7251870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,Blurry
Ed King East Inside,7/25/2022,3,Claire Attridge,P7251871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,Blurry
Swiss Boy,7/23/2023,4,Kiara Kattler,P7231756,49.11,36.83,40,48,1,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,2,0,0,0,0,48,0,0,0,
Swiss Boy,7/23/2023,4,Kiara Kattler,P7231757,52.49,39.37,45,48,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,28,0,0,2,0,3,1,0,0,0,0,48,0,0,0,
Swiss Boy,7/23/2023,4,Kiara Kattler,P7231758,52.31,39.23,45,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0,19,0,2,0,0,4,0,0,0,0,0,48,0,0,0,
Swiss Boy,7/23/2023,4,Kiara Kattler,P7231759,50.37,37.78,45,48,13,0,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,13,0,0,0,0,0,0,0,0,0,0,48,0,0,0,very dark photo
Swiss Boy,7/23/2023,4,Kiara Kattler,P7231760,50.43,37.82,40,48,2,0,3,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,48,0,0,0,
Swiss Boy,7/23/2023,4,Kiara Kattler,P7231761,47.99,36,40,48,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,15,0,0,0,0,3,2,0,0,0,0,48,0,0,0,half blurry so cant ID brown
Swiss Boy,7/23/2023,4,Kiara Kattler,P7231762,49.28,36.96,40,48,3,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Swiss Boy,7/23/2023,4,Kiara Kattler,P7231763,51.48,38.61,45,48,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,19,0,8,0,0,3,0,0,0,0,0,48,0,0,0,dark spots in distance
Swiss Boy,7/23/2023,4,Kiara Kattler,P7231764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,"blurry, dark, not in focus"
Swiss Boy,7/23/2023,4,Kiara Kattler,P7231765,46.86,35.15,40,48,0,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,5,0,3,3,0,0,0,0,48,0,0,0,
Swiss Boy,7/23/2023,4,Kiara Kattler,P7231766,46.92,35.19,40,48,4,0,2,0,15,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,20,0,0,0,0,0,48,0,0,0,lots of red turf algae
Swiss Boy,7/23/2023,4,Kiara Kattler,P7231767,48.76,36.57,40,48,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,19,0,0,0,0,0,48,0,0,0,lots of red turf algae
Swiss Boy,7/23/2023,4,Kiara Kattler,P7231768,48.89,36.67,45,48,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,blurry
Swiss Boy,7/23/2023,4,Kiara Kattler,P7231769,54.66,41,45,48,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Swiss Boy,7/23/2023,4,Kiara Kattler,P7231770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,"blurry, hard to set scale"
Swiss Boy,7/23/2023,4,Kiara Kattler,P7231771,51.94,38.96,45,48,0,9,1,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,19,0,0,0,0,0,0,1,0,0,0,0,48,0,0,0,urchin city
Swiss Boy,7/23/2023,4,Kiara Kattler,P7231772,49.55,37.17,45,48,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,26,0,0,0,0,0,48,0,0,0,
Swiss Boy,7/23/2023,4,Kiara Kattler,P7231773,50.39,37.79,45,48,0,6,3,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,15,1,0,0,0,0,48,0,0,0,
Swiss Boy,7/23/2023,4,Kiara Kattler,P7231774,48.86,36.64,45,48,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,8,0,0,0,0,0,48,0,0,0,mussel shell graveyard
Swiss Boy,7/23/2023,4,Kiara Kattler,P7231775,52.07,39.06,45,48,0,13,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,6,1,0,0,0,0,48,0,0,0,
Swiss Boy,7/23/2023,4,Kiara Kattler,P7231776,49.67,37.25,45,48,0,21,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,48,0,0,0,
Swiss Boy,7/23/2023,4,Kiara Kattler,P7231777,49.19,36.89,45,48,0,23,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,15,0,0,0,0,0,48,0,0,0,
Swiss Boy,7/23/2023,4,Kiara Kattler,P7231778,49.28,36.96,45,48,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,48,0,0,0,
Swiss Boy,7/23/2023,4,Kiara Kattler,P7231779,53.28,39.96,45,48,1,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,9,0,0,0,0,0,48,0,0,0,
Swiss Boy,7/23/2023,4,Kiara Kattler,P7231780,50.69,38.02,45,48,0,14,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,28,0,0,0,0,0,48,0,0,0,
Swiss Boy,7/23/2023,4,Kiara Kattler,P7231781,52.8,39.6,45,48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,41,0,0,0,0,0,48,0,0,0,
Swiss Boy,7/23/2023,4,Kiara Kattler,P7231782,48.49,36.37,45,48,3,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,12,0,0,0,0,0,48,0,0,0,
Swiss Boy,7/23/2023,4,Kiara Kattler,P7231783,53.18,39.88,45,48,0,12,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,0,0,0,0,13,0,0,0,0,0,48,0,0,0,
Swiss Boy,7/23/2023,4,Kiara Kattler,P7231784,48.12,36.09,45,48,0,7,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,29,0,0,0,0,0,48,0,0,0,sea cuc
Swiss Boy,7/23/2023,4,Kiara Kattler,P7231785,51.71,38.78,45,48,3,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,0,13,0,0,0,0,0,48,0,0,0,cliff
Nanat Bay,8/31/2022,6.5,Kiara Kattler,P8312720,48.64,36.48,45,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,48,0,0,0,gross gunk everywhere
Nanat Bay,8/31/2022,6.5,Kiara Kattler,P8312721,51.61,38.71,45,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,5,0,0,0,0,0,0,0,0,48,0,0,0,
Nanat Bay,8/31/2022,6.5,Kiara Kattler,P8312722,50.55,37.91,45,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,44,0,0,0,0,0,48,0,0,0,
Nanat Bay,8/31/2022,6.5,Kiara Kattler,P8312723,50.98,38.24,45,48,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,48,0,0,0,gross
Nanat Bay,8/31/2022,6.5,Kiara Kattler,P8312724,53.67,40.25,45,48,2,0,1,0,2,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Nanat Bay,8/31/2022,6.5,Kiara Kattler,P8312725,48.51,36.39,40,48,13,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Nanat Bay,8/31/2022,6.5,Kiara Kattler,P8312726,50.43,37.83,40,48,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,macro or pterygophora
Nanat Bay,8/31/2022,6.5,Kiara Kattler,P8312727,52.53,39.4,45,48,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,macro or pterygophora
Nanat Bay,8/31/2022,6.5,Kiara Kattler,P8312728,51.04,38.28,45,48,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,macro or pterygophora
Nanat Bay,8/31/2022,6.5,Kiara Kattler,P8312729,50.32,37.74,45,48,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,macro or pterygophora
Nanat Bay,8/31/2022,6.5,Kiara Kattler,P8312730,50.86,38.14,45,48,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Nanat Bay,8/31/2022,6.5,Kiara Kattler,P8312731,50.92,38.19,45,48,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Nanat Bay,8/31/2022,6.5,Kiara Kattler,P8312732,51.27,38.45,45,48,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Nanat Bay,8/31/2022,6.5,Kiara Kattler,P8312733,51.24,38.43,45,48,14,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,17,0,0,0,0,0,48,0,0,0,
Nanat Bay,8/31/2022,6.5,Kiara Kattler,P8312734,51.3,38.47,45,48,6,0,1,0,0,0,1,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Nanat Bay,8/31/2022,6.5,Kiara Kattler,P8312735,50.43,37.82,45,48,6,0,2,0,2,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,13,0,0,0,0,0,48,0,0,0,
Nanat Bay,8/31/2022,6.5,Kiara Kattler,P8312736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,blurry
Nanat Bay,8/31/2022,6.5,Kiara Kattler,P8312737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,blurry
Nanat Bay,8/31/2022,6.5,Kiara Kattler,P8312738,49.87,37.4,45,48,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Nanat Bay,8/31/2022,6.5,Kiara Kattler,P8312739,52.49,39.36,45,48,3,0,2,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Nanat Bay,8/31/2022,6.5,Kiara Kattler,P8312740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,blurry
Nanat Bay,8/31/2022,6.5,Kiara Kattler,P8312741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,blurry
Nanat Bay,8/31/2022,6.5,Kiara Kattler,P8312742,52.49,39.37,45,48,0,1,0,0,0,6,25,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,48,0,0,0,fish
Nanat Bay,8/31/2022,6.5,Kiara Kattler,P8312743,50.98,38.24,45,48,0,0,1,0,0,0,1,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Nanat Bay,8/31/2022,6.5,Kiara Kattler,P8312744,51.23,38.43,45,48,12,1,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,13,0,0,0,0,0,48,0,0,0,blurry and dark
Nanat Bay,8/31/2022,6.5,Kiara Kattler,P8312745,50.05,37.54,45,48,0,1,2,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,11,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Nanat Bay,8/31/2022,6.5,Kiara Kattler,P8312746,40.49,37.87,45,48,3,0,0,0,0,0,7,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Nanat Bay,8/31/2022,6.5,Kiara Kattler,P8312747,53.28,39.96,45,48,13,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,48,0,0,0,
Nanat Bay,8/31/2022,6.5,Kiara Kattler,P8312748,49.08,36.81,45,48,6,0,2,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Nanat Bay,8/31/2022,6.5,Kiara Kattler,P8312749,49.29,36.97,45,48,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Nanat Bay,8/31/2022,6.5,Kiara Kattler,P8312750,51.47,38.6,45,48,1,0,1,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,22,0,0,0,0,0,48,0,0,0,
Nanat Bay,8/31/2022,6.5,Kiara Kattler,P8312751,49.4,37.05,45,48,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,6,0,0,0,0,0,0,0,0,48,0,0,0,
Nanat Bay,8/31/2022,6.5,Kiara Kattler,P8312752,52.33,39.25,45,48,4,0,1,0,0,5,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,48,0,0,0,
Nanat Bay,8/31/2022,6.5,Kiara Kattler,P8312753,48.31,36.23,45,48,0,0,1,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,48,0,0,0,
Nanat Bay,8/31/2022,6.5,Kiara Kattler,P8312754,52.28,39.21,45,48,0,0,0,0,0,13,5,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Nanat Bay,8/31/2022,6.5,Kiara Kattler,P8312755,51.34,38.5,45,48,31,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,48,0,0,0,either brown or red algae
Nanat Bay,8/31/2022,6.5,Kiara Kattler,P8312756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,"bolt on side, no scale"
Bordelais Island,9/1/2022,3.5,Kiara Kattler,P9012771,51.82,38.86,45,48,0,5,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,23,0,0,0,0,0,48,0,0,0,
Bordelais Island,9/1/2022,3.5,Kiara Kattler,P9012772,50.65,37.99,45,48,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,32,0,0,0,0,0,48,0,0,0,"hard to tell, blurry"
Bordelais Island,9/1/2022,3.5,Kiara Kattler,P9012773,51.34,38.5,45,48,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,28,5,0,0,0,0,48,0,0,0,
Bordelais Island,9/1/2022,3.5,Kiara Kattler,P9012774,54.88,41.16,45,48,0,3,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,1,0,28,0,0,0,0,0,48,0,0,0,
Bordelais Island,9/1/2022,3.5,Kiara Kattler,P9012775,47.77,35.83,40,48,1,8,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,23,0,0,0,0,0,48,1,0,0,
Bordelais Island,9/1/2022,3.5,Kiara Kattler,P9012776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,blurry
Bordelais Island,9/1/2022,3.5,Kiara Kattler,P9012777,50.35,37.76,45,48,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,23,0,0,0,0,0,48,0,0,0,blurry
Bordelais Island,9/1/2022,3.5,Kiara Kattler,P9012778,48.2,36.15,40,48,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,33,0,0,0,0,0,48,0,0,0,blurry
Bordelais Island,9/1/2022,3.5,Kiara Kattler,P9012779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,cant see washer
Bordelais Island,9/1/2022,3.5,Kiara Kattler,P9012780,50.33,37.75,40,48,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Bordelais Island,9/1/2022,3.5,Kiara Kattler,P9012781,48.47,36.35,40,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Bordelais Island,9/1/2022,3.5,Kiara Kattler,P9012782,52.66,39.49,45,48,3,1,1,2,0,2,2,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,48,0,0,0,
Bordelais Island,9/1/2022,3.5,Kiara Kattler,P9012783,53.04,39.78,45,48,0,14,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,25,0,0,0,0,0,48,0,0,0,lots of orange tunicate
Bordelais Island,9/1/2022,3.5,Kiara Kattler,P9012784,51.45,38.59,45,48,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,34,0,0,0,0,0,48,0,0,0,
Bordelais Island,9/1/2022,3.5,Kiara Kattler,P9012785,51.57,38.68,45,48,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,21,0,0,0,0,0,48,0,0,0,blurry
Bordelais Island,9/1/2022,3.5,Kiara Kattler,P9012786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,
Bordelais Island,9/1/2022,3.5,Kiara Kattler,P9012787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,
Bordelais Island,9/1/2022,3.5,Kiara Kattler,P9012788,47.74,35.8,40,48,1,7,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35,0,0,0,0,0,48,0,0,0,
Bordelais Island,9/1/2022,3.5,Kiara Kattler,P9012789,48.77,36.58,40,48,7,4,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,48,0,0,0,
Bordelais Island,9/1/2022,3.5,Kiara Kattler,P9012790,51.03,38.27,45,48,1,9,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,30,0,0,0,0,0,48,0,0,0,
