"site_name","site_code","sitetype","size_class","total","year","month","visibility","depth","method","block","species_name","common_name","latitude","longitude","Project"
"Ross Islet 2","KCCA11","Kelp","nosize",3,"2022","07",2.5,3.2,2,1,"Acmaea mitra","Whitecap limpet",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","nosize",1,"2022","07",2.5,3.2,2,1,"Stylasterias forreri","Velcro seastar",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","5",1,"2022","07",2.5,3.2,2,1,"Crassadoma gigantea","Purple-hinged rock scallop",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","7.5",2,"2022","07",2.5,3.2,2,1,"Crassadoma gigantea","Purple-hinged rock scallop",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","nosize",2,"2022","07",2.5,3.2,2,1,"Dermasterias imbricata","Leather star",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","nosize",1,"2022","07",2.5,3.2,2,1,"Ceratostoma foliatum","Leafy hornmouth",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","nosize",1,"2022","07",2.5,3.2,2,1,"Cancer productus","Red rock crab",48.87229,-125.1627,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",10,"2022","07",2,4,2,2,"Mesocentrotus franciscanus","Red sea urchin",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",25,"2022","07",2,4,2,2,"Patiria miniata","Bat star",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",9,"2022","07",2,4,2,2,"Dermasterias imbricata","Leather star",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",1,"2022","07",2,4,2,2,"Lophopanopeus bellus","Black-clawed crab",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",1,"2022","07",2,4,2,2,"Apostichopus californicus","California sea cucumber",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",1,"2022","07",2,4,2,2,"Ceratostoma foliatum","Leafy hornmouth",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",1,"2022","07",2,4,2,2,"Paguroidea spp.","Unidentified hermit crab",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",4,"2022","07",2,4,2,2,"Pugettia producta","Northern kelp crab",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",1,"2022","07",2,4,2,2,"Orthasterias koehleri","Rainbow star",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",1,"2022","07",2,4,2,2,"Stylasterias forreri","Velcro seastar",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",1,"2022","07",2,4,2,2,"Chlamys hastata","Swimming scallop",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","7.5",1,"2022","07",2,4,2,2,"Crassadoma gigantea","Purple-hinged rock scallop",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",4,"2022","07",2,4,2,2,"Cancer productus","Red rock crab",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",1,"2022","07",2,4,2,2,"Oregonia gracilis","Graceful decorator crab",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",1,"2022","07",2,4,2,2,"Evasterias troschelii","Mottled starfish",48.87535,-125.0915,"RLSsfu"
"Ed King East Inside","KCCA7","Kelp","nosize",1,"2022","07",3.5,3,2,1,"Pugettia producta","Northern kelp crab",48.83608,-125.2131,"RLSsfu"
"Ed King East Inside","KCCA7","Kelp","nosize",12,"2022","07",3.5,3,2,1,"Patiria miniata","Bat star",48.83608,-125.2131,"RLSsfu"
"Ed King East Inside","KCCA7","Kelp","nosize",95,"2022","07",3.5,3,2,1,"Mesocentrotus franciscanus","Red sea urchin",48.83608,-125.2131,"RLSsfu"
"Ed King East Inside","KCCA7","Kelp","nosize",5,"2022","07",3.5,3,2,1,"Henricia pumila","Dwarf mottled henricia",48.83608,-125.2131,"RLSsfu"
"Ed King East Inside","KCCA7","Kelp","nosize",12,"2022","07",3.5,3,2,1,"Dermasterias imbricata","Leather star",48.83608,-125.2131,"RLSsfu"
"Ed King East Inside","KCCA7","Kelp","nosize",13,"2022","07",3.5,3,2,1,"Pomaulax gibberosus","Red turban snail",48.83608,-125.2131,"RLSsfu"
"Ed King East Inside","KCCA7","Kelp","nosize",7,"2022","07",3.5,3,2,1,"Pisaster ochraceus","Purple sea star",48.83608,-125.2131,"RLSsfu"
"Ed King East Inside","KCCA7","Kelp","nosize",3,"2022","07",3.5,3,2,1,"Glebocarcinus oregonensis","Pygmy rock crab",48.83608,-125.2131,"RLSsfu"
"Ed King East Inside","KCCA7","Kelp","nosize",23,"2022","07",3.5,3,2,1,"Haliotis kamtschatkana","Pinto abalone",48.83608,-125.2131,"RLSsfu"
"Ed King East Inside","KCCA7","Kelp","nosize",9,"2022","07",3.5,3,2,1,"Acmaea mitra","Whitecap limpet",48.83608,-125.2131,"RLSsfu"
"Ed King East Inside","KCCA7","Kelp","5",1,"2022","07",3.5,3,2,1,"Crassadoma gigantea","Purple-hinged rock scallop",48.83608,-125.2131,"RLSsfu"
"Ed King East Inside","KCCA7","Kelp","10",1,"2022","07",3.5,3,2,1,"Crassadoma gigantea","Purple-hinged rock scallop",48.83608,-125.2131,"RLSsfu"
"Ed King East Inside","KCCA7","Kelp","nosize",2,"2022","07",3.5,3,2,1,"Strongylocentrotus purpuratus","Purple sea urchin",48.83608,-125.2131,"RLSsfu"
"Ed King East Inside","KCCA7","Kelp","nosize",7,"2022","07",3.5,3,2,1,"Orthasterias koehleri","Rainbow star",48.83608,-125.2131,"RLSsfu"
"Ed King East Inside","KCCA7","Kelp","nosize",1,"2022","07",3.5,3,2,1,"Apostichopus californicus","California sea cucumber",48.83608,-125.2131,"RLSsfu"
"Ed King East Inside","KCCA7","Kelp","nosize",7,"2022","07",3.5,3,2,1,"Ceratostoma foliatum","Leafy hornmouth",48.83608,-125.2131,"RLSsfu"
"Ed King East Inside","KCCA7","Kelp","nosize",4,"2022","07",3.5,3,2,1,"Hermissenda crassicornis","Opalescent nudibranch",48.83608,-125.2131,"RLSsfu"
"Ed King East Inside","KCCA7","Kelp","nosize",1,"2022","07",3.5,3,2,1,"Diaulula odonoghuei","Leopard dorid",48.83608,-125.2131,"RLSsfu"
"Ed King East Inside","KCCA7","Kelp","nosize",1,"2022","07",3.5,3,2,1,"Cancer productus","Red rock crab",48.83608,-125.2131,"RLSsfu"
"Ed King East Inside","KCCA7","Kelp","nosize",1,"2022","07",3.5,3,2,1,"Stylasterias forreri","Velcro seastar",48.83608,-125.2131,"RLSsfu"
"Ed King East Inside","KCCA7","Kelp","nosize",2,"2022","07",3.5,3,2,1,"Evasterias troschelii","Mottled starfish",48.83608,-125.2131,"RLSsfu"
"Ed King East Inside","KCCA7","Kelp","nosize",2,"2022","07",3.5,3,2,1,"Henricia spp.","Unidentified blood star",48.83608,-125.2131,"RLSsfu"
"North Helby Rock","KCCA12","Kelp","nosize",13,"2022","08",2,3.5,2,1,"Nucella lamellosa","Frilled dogwinkle",48.85831,-125.1649,"RLSsfu"
"North Helby Rock","KCCA12","Kelp","nosize",9,"2022","08",2,3.5,2,1,"Dermasterias imbricata","Leather star",48.85831,-125.1649,"RLSsfu"
"North Helby Rock","KCCA12","Kelp","nosize",2,"2022","08",2,3.5,2,1,"Pugettia producta","Northern kelp crab",48.85831,-125.1649,"RLSsfu"
"North Helby Rock","KCCA12","Kelp","nosize",6,"2022","08",2,3.5,2,1,"Pugettia richii","Cryptic kelp crab",48.85831,-125.1649,"RLSsfu"
"North Helby Rock","KCCA12","Kelp","nosize",5,"2022","08",2,3.5,2,1,"Apostichopus californicus","California sea cucumber",48.85831,-125.1649,"RLSsfu"
"North Helby Rock","KCCA12","Kelp","nosize",111,"2022","08",2,3.5,2,1,"Mesocentrotus franciscanus","Red sea urchin",48.85831,-125.1649,"RLSsfu"
"North Helby Rock","KCCA12","Kelp","nosize",5,"2022","08",2,3.5,2,1,"Henricia leviuscula","Pacific blood star",48.85831,-125.1649,"RLSsfu"
"North Helby Rock","KCCA12","Kelp","nosize",1,"2022","08",2,3.5,2,1,"Hermissenda crassicornis","Opalescent nudibranch",48.85831,-125.1649,"RLSsfu"
"North Helby Rock","KCCA12","Kelp","nosize",23,"2022","08",2,3.5,2,1,"Pomaulax gibberosus","Red turban snail",48.85831,-125.1649,"RLSsfu"
"North Helby Rock","KCCA12","Kelp","nosize",11,"2022","08",2,3.5,2,1,"Orthasterias koehleri","Rainbow star",48.85831,-125.1649,"RLSsfu"
"North Helby Rock","KCCA12","Kelp","nosize",15,"2022","08",2,3.5,2,1,"Evasterias troschelii","Mottled starfish",48.85831,-125.1649,"RLSsfu"
"North Helby Rock","KCCA12","Kelp","nosize",1,"2022","08",2,3.5,2,1,"Cancer productus","Red rock crab",48.85831,-125.1649,"RLSsfu"
"North Helby Rock","KCCA12","Kelp","nosize",1,"2022","08",2,3.5,2,1,"Stylasterias forreri","Velcro seastar",48.85831,-125.1649,"RLSsfu"
"North Helby Rock","KCCA12","Kelp","nosize",1,"2022","08",2,3.5,2,1,"Cryptolithodes sitchensis","Umbrella crab",48.85831,-125.1649,"RLSsfu"
"North Helby Rock","KCCA12","Kelp","10",1,"2022","08",2,3.5,2,1,"Pycnopodia helianthoides","Sunflower star",48.85831,-125.1649,"RLSsfu"
"North Helby Rock","KCCA12","Kelp","nosize",2,"2022","08",2,3.5,2,1,"Ceratostoma foliatum","Leafy hornmouth",48.85831,-125.1649,"RLSsfu"
"North Helby Rock","KCCA12","Kelp","nosize",7,"2022","08",2,3.5,2,1,"Patiria miniata","Bat star",48.85831,-125.1649,"RLSsfu"
"North Helby Rock","KCCA12","Kelp","7.5",2,"2022","08",2,3.5,2,1,"Haliotis kamtschatkana","Pinto abalone",48.85831,-125.1649,"RLSsfu"
"North Helby Rock","KCCA12","Kelp","10",1,"2022","08",2,3.5,2,1,"Haliotis kamtschatkana","Pinto abalone",48.85831,-125.1649,"RLSsfu"
"North Helby Rock","KCCA12","Kelp","nosize",2,"2022","08",2,3.5,2,1,"Heptacarpus stylus","Stiletto shrimp",48.85831,-125.1649,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",77,"2022","08",2,6.5,2,2,"Mesocentrotus franciscanus","Red sea urchin",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",6,"2022","08",2,6.5,2,2,"Tonicella spp.","Unidentified chiton",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",7,"2022","08",2,6.5,2,2,"Orthasterias koehleri","Rainbow star",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",12,"2022","08",2,6.5,2,2,"Cancer productus","Red rock crab",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",14,"2022","08",2,6.5,2,2,"Dermasterias imbricata","Leather star",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",5,"2022","08",2,6.5,2,2,"Nucella lamellosa","Frilled dogwinkle",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",23,"2022","08",2,6.5,2,2,"Ceratostoma foliatum","Leafy hornmouth",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",7,"2022","08",2,6.5,2,2,"Evasterias troschelii","Mottled starfish",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",10,"2022","08",2,6.5,2,2,"Hermissenda crassicornis","Opalescent nudibranch",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",7,"2022","08",2,6.5,2,2,"Antiopella fusca","White-and-orange-tipped nudibranch",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",11,"2022","08",2,6.5,2,2,"Henricia leviuscula","Pacific blood star",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",2,"2022","08",2,6.5,2,2,"Henricia pumila","Dwarf mottled henricia",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","7.5",1,"2022","08",2,6.5,2,2,"Haliotis kamtschatkana","Pinto abalone",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","10",3,"2022","08",2,6.5,2,2,"Haliotis kamtschatkana","Pinto abalone",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","12.5",1,"2022","08",2,6.5,2,2,"Haliotis kamtschatkana","Pinto abalone",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",2,"2022","08",2,6.5,2,2,"Apostichopus californicus","California sea cucumber",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","10",1,"2022","08",2,6.5,2,2,"Crassadoma gigantea","Purple-hinged rock scallop",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",1,"2022","08",2,6.5,2,2,"Triopha spp.","Unidentified sea-clown triopha",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",1,"2022","08",2,6.5,2,2,"Cryptochiton stelleri","Gumboot chiton",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",1,"2022","08",2,6.5,2,2,"Paguroidea spp.","Unidentified hermit crab",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",1,"2022","08",2,6.5,2,2,"Cadlina luteomarginata","Yellow-edge cadlina",48.81508,-125.17585,"RLSsfu"
"Danvers Danger Rock","KCCA14","Kelp","nosize",192,"2022","08",4,3,2,1,"Mesocentrotus franciscanus","Red sea urchin",48.877,-125.0923,"RLSsfu"
"Danvers Danger Rock","KCCA14","Kelp","nosize",80,"2022","08",4,3,2,1,"Pomaulax gibberosus","Red turban snail",48.877,-125.0923,"RLSsfu"
"Danvers Danger Rock","KCCA14","Kelp","nosize",48,"2022","08",4,3,2,1,"Pisaster ochraceus","Purple sea star",48.877,-125.0923,"RLSsfu"
"Danvers Danger Rock","KCCA14","Kelp","nosize",30,"2022","08",4,3,2,1,"Dermasterias imbricata","Leather star",48.877,-125.0923,"RLSsfu"
"Danvers Danger Rock","KCCA14","Kelp","10",1,"2022","08",4,3,2,1,"Pycnopodia helianthoides","Sunflower star",48.877,-125.0923,"RLSsfu"
"Danvers Danger Rock","KCCA14","Kelp","7.5",1,"2022","08",4,3,2,1,"Haliotis kamtschatkana","Pinto abalone",48.877,-125.0923,"RLSsfu"
"Danvers Danger Rock","KCCA14","Kelp","10",2,"2022","08",4,3,2,1,"Haliotis kamtschatkana","Pinto abalone",48.877,-125.0923,"RLSsfu"
"Danvers Danger Rock","KCCA14","Kelp","12.5",3,"2022","08",4,3,2,1,"Haliotis kamtschatkana","Pinto abalone",48.877,-125.0923,"RLSsfu"
"Danvers Danger Rock","KCCA14","Kelp","15",2,"2022","08",4,3,2,1,"Haliotis kamtschatkana","Pinto abalone",48.877,-125.0923,"RLSsfu"
"Danvers Danger Rock","KCCA14","Kelp","nosize",10,"2022","08",4,3,2,1,"Henricia pumila","Dwarf mottled henricia",48.877,-125.0923,"RLSsfu"
"Danvers Danger Rock","KCCA14","Kelp","nosize",12,"2022","08",4,3,2,1,"Patiria miniata","Bat star",48.877,-125.0923,"RLSsfu"
"Danvers Danger Rock","KCCA14","Kelp","nosize",17,"2022","08",4,3,2,1,"Orthasterias koehleri","Rainbow star",48.877,-125.0923,"RLSsfu"
"Danvers Danger Rock","KCCA14","Kelp","nosize",2,"2022","08",4,3,2,1,"Cancer productus","Red rock crab",48.877,-125.0923,"RLSsfu"
"Danvers Danger Rock","KCCA14","Kelp","7.5",2,"2022","08",4,3,2,1,"Crassadoma gigantea","Purple-hinged rock scallop",48.877,-125.0923,"RLSsfu"
"Danvers Danger Rock","KCCA14","Kelp","10",1,"2022","08",4,3,2,1,"Crassadoma gigantea","Purple-hinged rock scallop",48.877,-125.0923,"RLSsfu"
"Danvers Danger Rock","KCCA14","Kelp","nosize",1,"2022","08",4,3,2,1,"Diodora aspera","Rough keyhole limpet",48.877,-125.0923,"RLSsfu"
"Danvers Danger Rock","KCCA14","Kelp","nosize",2,"2022","08",4,3,2,1,"Scyra acutifrons","Sharpnose crab",48.877,-125.0923,"RLSsfu"
"Danvers Danger Rock","KCCA14","Kelp","nosize",1,"2022","08",4,3,2,1,"Strongylocentrotus purpuratus","Purple sea urchin",48.877,-125.0923,"RLSsfu"
"Danvers Danger Rock","KCCA14","Kelp","nosize",6,"2022","08",4,3,2,1,"Apostichopus californicus","California sea cucumber",48.877,-125.0923,"RLSsfu"
"Danvers Danger Rock","KCCA14","Kelp","nosize",2,"2022","08",4,3,2,1,"Henricia leviuscula","Pacific blood star",48.877,-125.0923,"RLSsfu"
"Danvers Danger Rock","KCCA14","Kelp","nosize",4,"2022","08",4,3,2,1,"Ceratostoma foliatum","Leafy hornmouth",48.877,-125.0923,"RLSsfu"
"Danvers Danger Rock","KCCA14","Kelp","nosize",233,"2022","08",4,3,2,2,"Mesocentrotus franciscanus","Red sea urchin",48.877,-125.0923,"RLSsfu"
"Danvers Danger Rock","KCCA14","Kelp","nosize",131,"2022","08",4,3,2,2,"Pomaulax gibberosus","Red turban snail",48.877,-125.0923,"RLSsfu"
"Danvers Danger Rock","KCCA14","Kelp","nosize",95,"2022","08",4,3,2,2,"Pisaster ochraceus","Purple sea star",48.877,-125.0923,"RLSsfu"
"Danvers Danger Rock","KCCA14","Kelp","nosize",11,"2022","08",4,3,2,2,"Acmaea mitra","Whitecap limpet",48.877,-125.0923,"RLSsfu"
"Danvers Danger Rock","KCCA14","Kelp","nosize",75,"2022","08",4,3,2,2,"Dermasterias imbricata","Leather star",48.877,-125.0923,"RLSsfu"
"Danvers Danger Rock","KCCA14","Kelp","2.5",1,"2022","08",4,3,2,2,"Crassadoma gigantea","Purple-hinged rock scallop",48.877,-125.0923,"RLSsfu"
"Danvers Danger Rock","KCCA14","Kelp","5",2,"2022","08",4,3,2,2,"Crassadoma gigantea","Purple-hinged rock scallop",48.877,-125.0923,"RLSsfu"
"Danvers Danger Rock","KCCA14","Kelp","10",1,"2022","08",4,3,2,2,"Crassadoma gigantea","Purple-hinged rock scallop",48.877,-125.0923,"RLSsfu"
"Danvers Danger Rock","KCCA14","Kelp","5",2,"2022","08",4,3,2,2,"Haliotis kamtschatkana","Pinto abalone",48.877,-125.0923,"RLSsfu"
"Danvers Danger Rock","KCCA14","Kelp","7.5",2,"2022","08",4,3,2,2,"Haliotis kamtschatkana","Pinto abalone",48.877,-125.0923,"RLSsfu"
"Danvers Danger Rock","KCCA14","Kelp","10",1,"2022","08",4,3,2,2,"Haliotis kamtschatkana","Pinto abalone",48.877,-125.0923,"RLSsfu"
"Danvers Danger Rock","KCCA14","Kelp","nosize",7,"2022","08",4,3,2,2,"Henricia pumila","Dwarf mottled henricia",48.877,-125.0923,"RLSsfu"
"Danvers Danger Rock","KCCA14","Kelp","nosize",28,"2022","08",4,3,2,2,"Patiria miniata","Bat star",48.877,-125.0923,"RLSsfu"
"Danvers Danger Rock","KCCA14","Kelp","nosize",3,"2022","08",4,3,2,2,"Oregonia gracilis","Graceful decorator crab",48.877,-125.0923,"RLSsfu"
"Danvers Danger Rock","KCCA14","Kelp","nosize",1,"2022","08",4,3,2,2,"Orthasterias koehleri","Rainbow star",48.877,-125.0923,"RLSsfu"
"Danvers Danger Rock","KCCA14","Kelp","nosize",7,"2022","08",4,3,2,2,"Evasterias troschelii","Mottled starfish",48.877,-125.0923,"RLSsfu"
"Danvers Danger Rock","KCCA14","Kelp","nosize",1,"2022","08",4,3,2,2,"Cryptochiton stelleri","Gumboot chiton",48.877,-125.0923,"RLSsfu"
"Danvers Danger Rock","KCCA14","Kelp","nosize",1,"2022","08",4,3,2,2,"Henricia spp.","Unidentified blood star",48.877,-125.0923,"RLSsfu"
"Danvers Danger Rock","KCCA14","Kelp","nosize",2,"2022","08",4,3,2,2,"Strongylocentrotus purpuratus","Purple sea urchin",48.877,-125.0923,"RLSsfu"
"Danvers Danger Rock","KCCA14","Kelp","nosize",7,"2022","08",4,3,2,2,"Apostichopus californicus","California sea cucumber",48.877,-125.0923,"RLSsfu"
"Danvers Danger Rock","KCCA14","Kelp","nosize",1,"2022","08",4,3,2,2,"Calliostoma ligatum","Blue top shell",48.877,-125.0923,"RLSsfu"
"Danvers Danger Rock","KCCA14","Kelp","nosize",1,"2022","08",4,3,2,2,"Ceratostoma foliatum","Leafy hornmouth",48.877,-125.0923,"RLSsfu"
"Danvers Danger Rock","KCCA14","Kelp","nosize",1,"2022","08",4,3,2,2,"Tonicella spp.","Unidentified chiton",48.877,-125.0923,"RLSsfu"
"North Helby Rock","KCCA12","Kelp","nosize",39,"2022","08",2,3.5,2,2,"Nucella lamellosa","Frilled dogwinkle",48.85831,-125.1649,"RLSsfu"
"North Helby Rock","KCCA12","Kelp","10",2,"2022","08",2,3.5,2,2,"Pycnopodia helianthoides","Sunflower star",48.85831,-125.1649,"RLSsfu"
"North Helby Rock","KCCA12","Kelp","12.5",2,"2022","08",2,3.5,2,2,"Pycnopodia helianthoides","Sunflower star",48.85831,-125.1649,"RLSsfu"
"North Helby Rock","KCCA12","Kelp","15",1,"2022","08",2,3.5,2,2,"Pycnopodia helianthoides","Sunflower star",48.85831,-125.1649,"RLSsfu"
"North Helby Rock","KCCA12","Kelp","20",1,"2022","08",2,3.5,2,2,"Pycnopodia helianthoides","Sunflower star",48.85831,-125.1649,"RLSsfu"
"North Helby Rock","KCCA12","Kelp","nosize",3,"2022","08",2,3.5,2,2,"Tonicella spp.","Unidentified chiton",48.85831,-125.1649,"RLSsfu"
"North Helby Rock","KCCA12","Kelp","nosize",3,"2022","08",2,3.5,2,2,"Cancer productus","Red rock crab",48.85831,-125.1649,"RLSsfu"
"North Helby Rock","KCCA12","Kelp","nosize",33,"2022","08",2,3.5,2,2,"Pomaulax gibberosus","Red turban snail",48.85831,-125.1649,"RLSsfu"
"North Helby Rock","KCCA12","Kelp","nosize",9,"2022","08",2,3.5,2,2,"Orthasterias koehleri","Rainbow star",48.85831,-125.1649,"RLSsfu"
"North Helby Rock","KCCA12","Kelp","nosize",11,"2022","08",2,3.5,2,2,"Oregonia gracilis","Graceful decorator crab",48.85831,-125.1649,"RLSsfu"
"North Helby Rock","KCCA12","Kelp","nosize",89,"2022","08",2,3.5,2,2,"Mesocentrotus franciscanus","Red sea urchin",48.85831,-125.1649,"RLSsfu"
"North Helby Rock","KCCA12","Kelp","nosize",6,"2022","08",2,3.5,2,2,"Apostichopus californicus","California sea cucumber",48.85831,-125.1649,"RLSsfu"
"North Helby Rock","KCCA12","Kelp","5",1,"2022","08",2,3.5,2,2,"Haliotis kamtschatkana","Pinto abalone",48.85831,-125.1649,"RLSsfu"
"North Helby Rock","KCCA12","Kelp","7.5",2,"2022","08",2,3.5,2,2,"Haliotis kamtschatkana","Pinto abalone",48.85831,-125.1649,"RLSsfu"
"North Helby Rock","KCCA12","Kelp","10",3,"2022","08",2,3.5,2,2,"Haliotis kamtschatkana","Pinto abalone",48.85831,-125.1649,"RLSsfu"
"North Helby Rock","KCCA12","Kelp","nosize",10,"2022","08",2,3.5,2,2,"Evasterias troschelii","Mottled starfish",48.85831,-125.1649,"RLSsfu"
"North Helby Rock","KCCA12","Kelp","nosize",1,"2022","08",2,3.5,2,2,"Pugettia producta","Northern kelp crab",48.85831,-125.1649,"RLSsfu"
"North Helby Rock","KCCA12","Kelp","nosize",6,"2022","08",2,3.5,2,2,"Ceratostoma foliatum","Leafy hornmouth",48.85831,-125.1649,"RLSsfu"
"North Helby Rock","KCCA12","Kelp","nosize",9,"2022","08",2,3.5,2,2,"Pisaster ochraceus","Purple sea star",48.85831,-125.1649,"RLSsfu"
"North Helby Rock","KCCA12","Kelp","nosize",6,"2022","08",2,3.5,2,2,"Dermasterias imbricata","Leather star",48.85831,-125.1649,"RLSsfu"
"North Helby Rock","KCCA12","Kelp","nosize",7,"2022","08",2,3.5,2,2,"Acmaea mitra","Whitecap limpet",48.85831,-125.1649,"RLSsfu"
"North Helby Rock","KCCA12","Kelp","nosize",4,"2022","08",2,3.5,2,2,"Patiria miniata","Bat star",48.85831,-125.1649,"RLSsfu"
"North Helby Rock","KCCA12","Kelp","nosize",3,"2022","08",2,3.5,2,2,"Henricia spp.","Unidentified blood star",48.85831,-125.1649,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",88,"2022","08",2,6.5,2,1,"Mesocentrotus franciscanus","Red sea urchin",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",9,"2022","08",2,6.5,2,1,"Pisaster ochraceus","Purple sea star",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",1,"2022","08",2,6.5,2,1,"Cryptochiton stelleri","Gumboot chiton",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","5",2,"2022","08",2,6.5,2,1,"Haliotis kamtschatkana","Pinto abalone",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","7.5",3,"2022","08",2,6.5,2,1,"Haliotis kamtschatkana","Pinto abalone",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","10",2,"2022","08",2,6.5,2,1,"Haliotis kamtschatkana","Pinto abalone",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",21,"2022","08",2,6.5,2,1,"Ceratostoma foliatum","Leafy hornmouth",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",11,"2022","08",2,6.5,2,1,"Orthasterias koehleri","Rainbow star",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",19,"2022","08",2,6.5,2,1,"Dermasterias imbricata","Leather star",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",1,"2022","08",2,6.5,2,1,"Patiria miniata","Bat star",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",5,"2022","08",2,6.5,2,1,"Henricia pumila","Dwarf mottled henricia",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",4,"2022","08",2,6.5,2,1,"Acmaea mitra","Whitecap limpet",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",1,"2022","08",2,6.5,2,1,"Hermissenda crassicornis","Opalescent nudibranch",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",11,"2022","08",2,6.5,2,1,"Henricia leviuscula","Pacific blood star",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",3,"2022","08",2,6.5,2,1,"Paguroidea spp.","Unidentified hermit crab",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",1,"2022","08",2,6.5,2,1,"Oregonia gracilis","Graceful decorator crab",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",1,"2022","08",2,6.5,2,1,"Triopha spp.","Unidentified sea-clown triopha",48.81508,-125.17585,"RLSsfu"
